"date","hydroperiod","discharge"
2017-08-04,"summer",2.84616
2017-08-05,"summer",8.0712
2017-08-06,"summer",11.15808
2017-08-07,"summer",4.43208
2017-08-08,"summer",2.95944
2017-08-09,"summer",2.36472
2017-08-10,"summer",2.10984
2017-08-11,"summer",1.96824
2017-08-12,"summer",1.9116
2017-08-13,"summer",9.11904
2017-08-14,"summer",3.62496
2017-08-15,"summer",3.10104
2017-08-16,"summer",2.64792
2017-08-17,"summer",2.2656
2017-08-18,"summer",1.99656
2017-08-19,"summer",1.82664
2017-08-20,"summer",1.6992
2017-08-21,"summer",1.77
2017-08-22,"summer",1.67088
2017-08-23,"summer",1.61424
2017-08-24,"summer",2.25144
2017-08-25,"summer",3.1152
2017-08-26,"summer",2.6904
2017-08-27,"summer",2.0532
2017-08-28,"summer",1.75584
2017-08-29,"summer",1.6284
2017-08-30,"summer",1.54344
2017-08-31,"summer",1.43016
2017-09-01,"fall",1.335288
2017-09-02,"fall",1.271568
2017-09-03,"fall",1.214928
2017-09-04,"fall",1.206432
2017-09-05,"fall",1.61424
2017-09-06,"fall",1.400424
2017-09-07,"fall",1.38768
2017-09-08,"fall",1.376352
2017-09-09,"fall",1.35228
2017-09-10,"fall",1.40184
2017-09-11,"fall",1.51512
2017-09-12,"fall",1.47264
2017-09-13,"fall",1.45848
2017-09-14,"fall",1.44432
2017-09-15,"fall",1.45848
2017-09-16,"fall",1.411752
2017-09-17,"fall",1.386264
2017-09-18,"fall",1.362192
2017-09-19,"fall",1.289976
2017-09-20,"fall",1.226256
2017-09-21,"fall",1.212096
2017-09-22,"fall",1.207848
2017-09-23,"fall",1.18236
2017-09-24,"fall",1.230504
2017-09-25,"fall",1.247496
2017-09-26,"fall",1.3452
2017-09-27,"fall",1.372104
2017-09-28,"fall",1.31688
2017-09-29,"fall",1.272984
2017-09-30,"fall",1.243248
2017-10-01,"fall",1.268736
2017-10-02,"fall",1.299888
2017-10-03,"fall",1.32396
2017-10-04,"fall",1.29564
2017-10-05,"fall",1.251744
2017-10-06,"fall",1.200768
2017-10-07,"fall",1.21776
2017-10-08,"fall",1.237584
2017-10-09,"fall",1.297056
2017-10-10,"fall",1.382016
2017-10-11,"fall",1.406088
2017-10-12,"fall",1.36644
2017-10-13,"fall",1.326792
2017-10-14,"fall",1.37352
2017-10-15,"fall",1.411752
2017-10-16,"fall",1.43016
2017-10-17,"fall",1.43016
2017-10-18,"fall",1.416
2017-10-19,"fall",1.403256
2017-10-20,"fall",1.50096
2017-10-21,"fall",1.64256
2017-10-22,"fall",1.51512
2017-10-23,"fall",1.54344
2017-10-24,"fall",1.58592
2017-10-25,"fall",1.5576
2017-10-26,"fall",1.5576
2017-10-27,"fall",1.5576
2017-10-28,"fall",1.61424
2017-10-29,"fall",1.64256
2017-10-30,"fall",1.6992
2017-10-31,"fall",1.77
2017-11-01,"fall",1.81248
2017-11-02,"fall",1.85496
2017-11-03,"fall",1.89744
2017-11-04,"fall",1.93992
2017-11-05,"fall",1.9824
2017-11-06,"fall",1.93992
2017-11-07,"fall",1.93992
2017-11-08,"fall",1.9824
2017-11-09,"fall",1.9824
2017-11-10,"fall",1.92576
2017-11-11,"fall",1.9824
2017-11-12,"fall",2.02488
2017-11-13,"fall",2.02488
2017-11-14,"fall",2.03904
2017-11-15,"fall",2.09568
2017-11-16,"fall",2.06736
2017-11-17,"fall",2.10984
2017-11-18,"fall",2.15232
2017-11-19,"fall",2.16648
2017-11-20,"fall",2.18064
2017-11-21,"fall",2.2656
2017-11-22,"fall",2.30808
2017-11-23,"fall",2.30808
2017-11-24,"fall",2.32224
2017-11-25,"fall",2.32224
2017-11-26,"fall",2.29392
2017-11-27,"fall",2.30808
2017-11-28,"fall",2.29392
2017-11-29,"fall",2.29392
2017-11-30,"fall",2.32224
2017-12-01,"winter",2.37888
2017-12-02,"winter",2.44968
2017-12-03,"winter",2.46384
2017-12-04,"winter",2.44968
2017-12-05,"winter",2.5488
2017-12-06,"winter",2.5488
2017-12-07,"winter",2.50632
2017-12-08,"winter",2.53464
2017-12-09,"winter",2.56296
2017-12-10,"winter",2.59128
2017-12-11,"winter",2.60544
2017-12-12,"winter",2.60544
2017-12-13,"winter",2.64792
2017-12-14,"winter",2.6196
2017-12-15,"winter",2.56296
2017-12-16,"winter",2.57712
2017-12-17,"winter",2.59128
2017-12-18,"winter",2.59128
2017-12-19,"winter",2.63376
2017-12-20,"winter",2.56296
2017-12-21,"winter",2.59128
2017-12-22,"winter",2.6904
2017-12-23,"winter",2.70456
2017-12-24,"winter",2.6904
2017-12-25,"winter",2.70456
2017-12-26,"winter",2.6196
2017-12-27,"winter",2.64792
2017-12-28,"winter",2.63376
2017-12-29,"winter",2.63376
2017-12-30,"winter",2.71872
2017-12-31,"winter",2.7612
2018-01-01,"winter",2.73288
2018-01-02,"winter",2.74704
2018-01-03,"winter",2.78952
2018-01-04,"winter",2.80368
2018-01-05,"winter",2.7612
2018-01-06,"winter",2.77536
2018-01-07,"winter",2.74704
2018-01-08,"winter",2.70456
2018-01-09,"winter",2.73288
2018-01-10,"winter",3.00192
2018-01-11,"winter",3.90816
2018-01-12,"winter",3.21432
2018-01-13,"winter",2.94528
2018-01-14,"winter",2.87448
2018-01-15,"winter",2.832
2018-01-16,"winter",2.80368
2018-01-17,"winter",2.74704
2018-01-18,"winter",2.70456
2018-01-19,"winter",2.70456
2018-01-20,"winter",2.6904
2018-01-21,"winter",2.71872
2018-01-22,"winter",2.74704
2018-01-23,"winter",2.74704
2018-01-24,"winter",2.71872
2018-01-25,"winter",2.6904
2018-01-26,"winter",2.67624
2018-01-27,"winter",2.66208
2018-01-28,"winter",2.66208
2018-01-29,"winter",2.66208
2018-01-30,"winter",2.63376
2018-01-31,"winter",2.46384
2018-02-01,"winter",2.35056
2018-02-02,"winter",2.4072
2018-02-03,"winter",2.39304
2018-02-04,"winter",2.35056
2018-02-05,"winter",2.4072
2018-02-06,"winter",2.42136
2018-02-07,"winter",2.43552
2018-02-08,"winter",2.32224
2018-02-09,"winter",2.27976
2018-02-10,"winter",2.23728
2018-02-11,"winter",2.29392
2018-02-12,"winter",2.27976
2018-02-13,"winter",2.36472
2018-02-14,"winter",2.53464
2018-02-15,"winter",2.60544
2018-02-16,"winter",2.59128
2018-02-17,"winter",2.66208
2018-02-18,"winter",2.60544
2018-02-19,"winter",2.57712
2018-02-20,"winter",2.6196
2018-02-21,"winter",2.67624
2018-02-22,"winter",2.36472
2018-02-23,"winter",2.43552
2018-02-24,"winter",2.4072
2018-02-25,"winter",2.42136
2018-02-26,"winter",2.44968
2018-02-27,"winter",2.46384
2018-02-28,"winter",2.478
2018-03-01,"winter",2.53464
2018-03-02,"winter",2.478
2018-03-03,"winter",2.53464
2018-03-04,"winter",2.5488
2018-03-05,"winter",2.53464
2018-03-06,"winter",2.5488
2018-03-07,"winter",2.53464
2018-03-08,"winter",2.56296
2018-03-09,"winter",2.53464
2018-03-10,"winter",2.56296
2018-03-11,"winter",2.6196
2018-03-12,"winter",2.70456
2018-03-13,"winter",2.6904
2018-03-14,"winter",2.478
2018-03-15,"winter",2.44968
2018-03-16,"winter",2.46384
2018-03-17,"winter",2.53464
2018-03-18,"winter",2.478
2018-03-19,"spring",2.42136
2018-03-20,"spring",2.3364
2018-03-21,"spring",2.39304
2018-03-22,"spring",2.30808
2018-03-23,"spring",2.25144
2018-03-24,"spring",2.25144
2018-03-25,"spring",2.1948
2018-03-26,"spring",2.16648
2018-03-27,"spring",2.25144
2018-03-28,"spring",2.18064
2018-03-29,"spring",2.10984
2018-03-30,"spring",2.02488
2018-03-31,"spring",1.92576
2018-04-01,"spring",1.85496
2018-04-02,"spring",1.8408
2018-04-03,"spring",1.72752
2018-04-04,"spring",1.61424
2018-04-05,"spring",1.47264
2018-04-06,"spring",1.382016
2018-04-07,"spring",1.328208
2018-04-08,"spring",1.264488
2018-04-09,"spring",1.2036
2018-04-10,"spring",1.30272
2018-04-11,"spring",1.250328
2018-04-12,"spring",1.213512
2018-04-13,"spring",1.151208
2018-04-14,"spring",1.21776
2018-04-15,"spring",1.329624
2018-04-16,"spring",1.28148
2018-04-17,"spring",1.250328
2018-04-18,"spring",1.206432
2018-04-19,"spring",1.18236
2018-04-20,"spring",1.226256
2018-04-21,"spring",1.36644
2018-04-22,"spring",1.35228
2018-04-23,"spring",1.25316
2018-04-24,"spring",1.263072
2018-04-25,"spring",1.268736
2018-04-26,"spring",1.226256
2018-04-27,"spring",1.101648
2018-04-28,"spring",0.944472
2018-04-29,"spring",0.918984
2018-04-30,"spring",1.01952
2018-05-01,"spring",1.095984
2018-05-02,"spring",1.195104
2018-05-03,"spring",1.403256
2018-05-04,"spring",1.396176
2018-05-05,"spring",1.348032
2018-05-06,"spring",1.251744
2018-05-07,"spring",1.17528
2018-05-08,"spring",1.122888
2018-05-09,"spring",1.074744
2018-05-10,"spring",1.035096
2018-05-11,"spring",0.982704
2018-05-12,"spring",0.90624
2018-05-13,"spring",0.901992
2018-05-14,"spring",0.958632
2018-05-15,"spring",0.89916
2018-05-16,"spring",0.862344
2018-05-17,"spring",0.859512
2018-05-18,"spring",0.832608
2018-05-19,"spring",0.805704
2018-05-20,"spring",0.770304
2018-05-21,"spring",0.75048
2018-05-22,"spring",0.798624
2018-05-23,"spring",0.817032
2018-05-24,"spring",0.774552
2018-05-25,"spring",0.773136
2018-05-26,"spring",0.749064
2018-05-27,"spring",0.73632
2018-05-28,"spring",0.801456
2018-05-29,"spring",0.811368
2018-05-30,"spring",0.798624
2018-05-31,"spring",0.766056
2018-06-01,"summer",0.732072
2018-06-02,"summer",0.671184
2018-06-03,"summer",0.712248
2018-06-04,"summer",0.638616
2018-06-05,"summer",0.598968
2018-06-06,"summer",0.624456
2018-06-07,"summer",0.613128
2018-06-08,"summer",0.614544
2018-06-09,"summer",0.641448
2018-06-10,"summer",0.642864
2018-06-11,"summer",0.662688
2018-06-12,"summer",0.60888
2018-06-13,"summer",0.525336
2018-06-14,"summer",0.624456
2018-06-15,"summer",0.6726
2018-06-16,"summer",0.699504
2018-06-17,"summer",0.802872
2018-06-18,"summer",0.964296
2018-06-19,"summer",0.988368
2018-06-20,"summer",0.901992
2018-06-21,"summer",0.834024
2018-06-22,"summer",0.730656
2018-06-23,"summer",0.638616
2018-06-24,"summer",0.581976
2018-06-25,"summer",0.562152
2018-06-26,"summer",0.539496
2018-06-27,"summer",0.59472
2018-06-28,"summer",0.598968
2018-06-29,"summer",0.560736
2018-06-30,"summer",0.540912
2018-07-01,"summer",0.522504
2018-07-02,"summer",0.518256
2018-07-03,"summer",0.533832
2018-07-04,"summer",0.553656
2018-07-05,"summer",0.546576
2018-07-06,"summer",0.522504
2018-07-07,"summer",0.526752
2018-07-08,"summer",0.539496
2018-07-09,"summer",0.508344
2018-07-10,"summer",0.641448
2018-07-11,"summer",2.124
2018-07-12,"summer",5.18256
2018-07-13,"summer",2.73288
2018-07-14,"summer",2.80368
2018-07-15,"summer",2.63376
2018-07-16,"summer",2.35056
2018-07-17,"summer",2.70456
2018-07-18,"summer",2.64792
2018-07-19,"summer",2.25144
2018-07-20,"summer",2.44968
2018-07-21,"summer",2.6904
2018-07-22,"summer",2.6196
2018-07-23,"summer",1.93992
2018-07-24,"summer",1.54344
2018-07-25,"summer",1.333872
2018-07-26,"summer",1.45848
2018-07-27,"summer",2.22312
2018-07-28,"summer",4.02144
2018-07-29,"summer",2.42136
2018-07-30,"summer",2.98776
2018-07-31,"summer",2.42136
2018-08-01,"summer",1.95408
2018-08-02,"summer",1.85496
2018-08-03,"summer",1.9116
2018-08-04,"summer",1.85496
2018-08-05,"summer",1.57176
2018-08-06,"summer",1.47264
2018-08-07,"summer",1.318296
2018-08-08,"summer",1.190856
2018-08-09,"summer",1.178112
2018-08-10,"summer",1.241832
2018-08-11,"summer",1.321128
2018-08-12,"summer",1.4868
2018-08-13,"summer",2.66208
2018-08-14,"summer",1.58592
2018-08-15,"summer",3.31344
2018-08-16,"summer",2.3364
2018-08-17,"summer",1.9116
2018-08-18,"summer",1.92576
2018-08-19,"summer",2.03904
2018-08-20,"summer",2.0532
2018-08-21,"summer",3.51168
2018-08-22,"summer",4.21968
2018-08-23,"summer",3.63912
2018-08-24,"summer",4.78608
2018-08-25,"summer",3.6816
2018-08-26,"summer",3.24264
2018-08-27,"summer",5.63568
2018-08-28,"summer",4.00728
2018-08-29,"summer",3.05856
2018-08-30,"summer",2.52048
2018-08-31,"summer",2.13816
2018-09-01,"fall",1.93992
2018-09-02,"fall",2.43552
2018-09-03,"fall",3.6108
2018-09-04,"fall",3.24264
2018-09-05,"fall",3.62496
2018-09-06,"fall",3.7524
2018-09-07,"fall",3.42672
2018-09-08,"fall",3.03024
2018-09-09,"fall",2.67624
2018-09-10,"fall",2.49216
2018-09-11,"fall",2.49216
2018-09-12,"fall",2.36472
2018-09-13,"fall",2.20896
2018-09-14,"fall",2.18064
2018-09-15,"fall",2.15232
2018-09-16,"fall",2.0532
2018-09-17,"fall",1.88328
2018-09-18,"fall",1.79832
2018-09-19,"fall",1.81248
2018-09-20,"fall",1.99656
2018-09-21,"fall",2.1948
2018-09-22,"fall",2.20896
2018-09-23,"fall",2.08152
2018-09-24,"fall",2.06736
2018-09-25,"fall",1.9824
2018-09-26,"fall",1.93992
2018-09-27,"fall",2.03904
2018-09-28,"fall",1.99656
2018-09-29,"fall",1.95408
2018-09-30,"fall",2.03904
